address,ETH_balance,last_balance_change_BlockNumber,updated_BlockNumber
0xbccdebbad0c6b0ff3d3d12f0c714d1d7162b9eae,15401.997917431534,2418456,7450176
0x5c3a7c1b6e94b3cf25c64c3bd649a1e769bb0758,15399.975274015154,6737339,7450176
0x3c8fdb4b682a6149f5c90821d9ce94940d567a7f,15324.921217058776,5687230,7450176
0x101a0a64f9afcc448a8a130d4dfcbee89537d854,15200,0,7450176
0x07b548e9bc5e2db92dab64715f1c42849d92175f,15186.65916,7412791,7450176
0xabfa5ff3c8774fc298df39e94d430197eccf80c1,15186.65916,7412753,7450176
0x00d428f4f3a9ec38c9155fa006b7e683a91a023b,15186.65916,7412657,7450176
0xd6ff14981e1a7048886457e2a3324b9ed6e1e87a,15182.658021927753,7413479,7450176
0xdabc68da0cf9d92d1d46b622f4a4f5cd21299b06,15177.052866493364,7101766,7450176
0x3f35f4569cd0db7c3aa29cfa1732482f2a1a29f9,15159.985136682215,4056922,7450176
0x3bb16a8eee705d0002e16332b94e9e736bf7f7fc,15139.787589,5840259,7450176
0x72345ebcd6e453bac3855b254fbff49842ae928d,15129.04230768675,7235650,7450176
0xbfc70c65c38e16d2064fa8fa0ba7a3c4056b2d1e,15123.896954128182,7448960,7450176
0x80ebf72a53feda4c5fb7c537eb11981624d9255a,15116.790178181625,6885429,7450176
0xe24e9942863b3d4a359363cccf18e85cf5eb2fc2,15114.645669441503,7154349,7450176
0xdb0b56df6c892bff8383d6c008cf47a75655a9cd,15094.690129999999,7445723,7450176
0xb9a4873d8d2c22e56b8574e8605644d08e047549,15081.316325782,7450175,7450176
0xd9e11207ac0e44e860557a56556d5d32d1e4abda,15077.592773999999,3341291,7450176
0xcc9834e5b4707c7f5eb6fad28e556f67020e27b5,15073.53817189,5451580,7450176
0xba6764549f4718945bfa56b9fefba3a3f4a4831e,15026.915594279999,4321088,7450176
0xb116e1f2fcbdfae1a86d47b9720eec1cbad135be,15000.88574,7387129,7450176
0xa00140175e3dfb456781ab8d0945627d68dc5032,15000.769680521778,6736345,7450176
0xa19964d5f49488eb6cb4a5381826f3da58c281b1,15000.100000007778,5430396,7450176
0x15c19e6c203e2c34d1edfb26626bfc4f65ef96f0,15000,7232723,7450176
0x3fa51a8f70e10bce13f3012a0eabdd112cf49a2e,15000,5199368,7450176
0x2472f6c57ad97903d81741acdf462fa9d22c858f,14999.996399999998,6322099,7450176
0xae5d0ce2023d75f442955a364cc06b92da1b3f1e,14992.036432,7413087,7450176
0x2ae82dab92a66389eea1abb901d1d57f5a7cca0b,14970.994848938999,4211752,7450176
0x41f546d659dee7a37186ffc86bc918e8dd1d3c51,14944.834659,2059686,7450176
0x564286362092d8e7936f0549571a803b203aaced,14775.95269542711,7450176,7450176
0xdd6920fdd5488b30bb158df2b95e07b69ddb515d,14762.399139,7232915,7450176
0x623b525d799d700e11dae57dcb53c498df1f3e5a,14673.10925193541,6582242,7450176
0x785b3660215d43e006af8d06f0bb0dd7d4c08c88,14629.50322674551,7449367,7450176
0xfccb8cc23d4b13b401d8f4ed4ca76546547a3612,14598.89094898,4464178,7450176
0xd7b9a9b2f665849c4071ad5af77d8c76aa30fb32,14538.576619330786,7450172,7450176
0xe5198ee867601f1c55289fe7c4dd4f6a73391589,14456.485419437557,5702762,7450176
0x3ac33007a231851aadce52291fd4858e11a10ca3,14455.972,6606709,7450176
0xc004c7fe96c8a2f1acff594df412a7b1ffdf8f06,14454.327518641589,7250486,7450176
0x2ab37393bd90abe7643cc6393ae7203739c59c25,14390.049790000001,6834770,7450176
0xde282fd9332881c7b7c94e031fa024bdef2aec78,14381.228807000001,7060118,7450176
0x31e77f01cf1f678bb12bd345116b1bee0d140d26,14360.942122479326,6907990,7450176
0x2b5634c42055806a59e9107ed44d43c426e58258,14359.061657668617,7450175,7450176
0x0cd6a141918d126b106d9f2ebf69e102de4d3277,14350.977273668552,3856206,7450176
0x288740091c9d8d1467e3ee75635fd21e5b710523,14311.907810041534,2418469,7450176
0xa8d10520425062260b3e33feb11dcb7e25a864da,14299.791669133,4313831,7450176
0x5eb4331d23d79fa73eeb25a89fc3e729eba068d5,14299.51591,6993884,7450176
0x7d04d2edc058a1afc761d9c99ae4fc5c85d4c8a6,14283.056615,7294033,7450176
0x616116777efa63666436e9d132899467fb9a3d41,14253.19184718642,5796015,7450176
0xc7dd4995d9cfda11ccbee693f14185b634130936,14194.372881706955,4321333,7450176
0x5b28694a97fbe50d719bfdb003d393a53ea84bc4,14191.963740106708,7284075,7450176
0xf2ee5b4f6f482d9c5d42069b0a670421aa30fa83,14181.036796052063,7435879,7450176
0xdc2fe60c025f8522ca1b0d43a63fb7e262e2387a,14135.565485012889,5855595,7450176
0x91bd62e48282ea188998d04570ed8a3e237d3a6a,14106.404108586476,6752390,7450176
0x86e284421664840cb65c5b918da59c01ed8fa666,14078.728901,7442371,7450176
0x10abe2494e4525f8cd2bac772671f0e1a44c6975,14060.03470694,1523354,7450176
0x6890a72965d9c54316a0f345d736f28849328024,14054.8727,3789012,7450176
0xf72283aa07da0b298b2b75a8043bb588c20d59af,14042.79843756307,7284925,7450176
0x003a4cc04501e9adecf850313db2d3797df801a2,14002.7196459,4832227,7450176
0xa8c725bf5edae1f842dd0b74a9cd8ebccc4d4a52,14001.89752709,5697335,7450176
0x86a68905cd1504057b00eebe41e94c1b04ee589e,14001.495569,3187493,7450176
0x5fd8c3245ce27d3bf9af05c2106d622163793c83,14000.798427007778,5421012,7450176
0x09e71b26a66bc2b13a04a05e18fa8c3ea83a4de9,14000.099999999999,5670752,7450176
0x7bf4fb5654eae4ed085be0e34daa920e364608d7,14000.087566,7210332,7450176
0x113612bc3ba0ee4898b49dd20233905f2f458f62,14000,0,7450176
0x494256e99b0f9cd6e5ebca3899863252900165c8,14000,0,7450176
0x40ea5044b204b23076b1a5803bf1d30c0f88871a,14000,0,7450176
0x21a6db6527467bc6dad54bc16e9fe2953b6794ed,14000,0,7450176
0xd8791b8c0454ae0ace71483b8f3b4645069559db,13999.999265,7215627,7450176
0x6f5277db20f17b8816951280b9e835ff7642fb65,13999.998278000001,7206825,7450176
0xe90fc0052955f39d722fd5924b3765d664fd4845,13983.6649328,6774030,7450176
0xaa0ae3459f9f3472d1237015cafc1aafc6f03c63,13977.936790066999,7419315,7450176
0xd421dbdfde8ffdb6a26f046c09806cc1ffc8ba87,13974.22505428,4321546,7450176
0x7d439999e63b75618b9c6c69d6efed0c2bc295c8,13957.464140711756,7439995,7450176
0x050212c31770875e9583b21ff874757913ecda37,13944.999668,6093307,7450176
0x035a401972f228b58dcae76bf318b54ed036d680,13923.712291754808,7129076,7450176
0x149b2512798a76c8a50553598a36c1ea356b4dd7,13914.038534893969,7250899,7450176
0x4678b10000b032197ae5a403058cd72096198650,13902.853534316,4772788,7450176
0x8b5b8227f7bbdf3bd62448d8cdd25f1f1d42be6d,13900.002765459229,6818765,7450176
0xfd5fe019d9ea1765cd8f7a9c35994e5cb0247a61,13862.773864026016,7068014,7450176
0x20767cf92f79b2a866339a86326751c400116305,13848.078380989204,7450146,7450176
0x342a6b08baffedd937bcf996f334be5cc3b3a8ed,13843.995937372436,6012138,7450176
0xc1de6dc361c8eba0f7121f97200fca00bb21a6a8,13810.006475,7411117,7450176
0x0adf1f3dfa6e9c2136f0d3b46da357c72ddb5747,13797.415559,2056144,7450176
0x02f887c3d990352128e8f106108bd9b677789bf6,13789.90968798,3279567,7450176
0x7b7799200c6156a395d8d278b3d3dade6ff5b4fd,13775.548240679998,2055704,7450176
0x88d25610f79450993e57e56f5ea69ed030adfd9f,13737.284559,2054149,7450176
0x779c7b5cadccd0902d2aced65a20f70a4b19282f,13720.00994426923,7449152,7450176
0xfbf6333e48d774e2343ad25681015e4d31892156,13719.896139671873,6145353,7450176
0x0a65b7f02f079c76a3da8301c3cfb7ba12be9b05,13696.51483171,6626335,7450176
0x7d4b2509572a27b5a07789ec0e3864c46bb4d7c6,13672.314729560001,7448860,7450176
0xbd4ff455f38ca5cf35719652ad2c5f4e8814e389,13632.962559,2049555,7450176
0xf2874ae6f49e46d32d6358148f643d635b29dd32,13588.148283348,6733787,7450176
0x5dbbc591e4fa5d9c40d23a1f6eb507b7f1e47e4c,13549.48570073,2047828,7450176
0xa5a41fe0aa941f6f90961e41f0306834b143a04d,13539.813131530478,7367527,7450176
0x327f4a8fa6d3aa4d85b487cae8490d169b7db476,13533.4887336,2046821,7450176
0xa951a1bcbbd1bee2cc35cfd96dcf9d101e630c40,13480.968741821778,5430734,7450176
0xeba290cf248cb14442a071fbcb58a9cc5dcde28e,13479.582922217447,7450170,7450176
0x32d62f9c9315ba5993b5ef035a6cc8a40d88c1b3,13461.910689421386,7191474,7450176
0x83cc4f34c79315552774fdfe1d81f433d38765d2,13337.146977996777,6878506,7450176
0xc98f8c6b319ecceccaa9361ed5372274674f96cf,13331.884929630183,7403220,7450176
0x80c033588550d9a682689bdc950c95bb25fc2781,13301.73276642,7417536,7450176
0xaa7d3287de9c80966abd52a3d25b91c6153f5517,13294.247375065557,7449995,7450176
0xc1d5fb05195cf76ee514c826fea31fc82e0db0b3,13286,7323292,7450176
0x8ee6f6645d8b98e0a5fdd425b5ee7f57af81cd64,13229.32794087,2046722,7450176
0xff2990c7d9f69deda0392b1c76b9b631dbf295ab,13158.865748979999,7447126,7450176
0x185a7fc4ace368d233e620b2a45935661292bdf2,13107.204314340886,7375985,7450176
0x04e5a3d5098f775077f051f17815b4e4a3e8fc99,13104.9956,6461365,7450176
0x0e2cb0efb2c4f3205c9a49821a75eed5d3a6b536,13104.994521319999,6461365,7450176
0x004462cd0e4c752bc5211163c6c6b5e184be8ba3,13081.801871096122,6301041,7450176
0x8f644c00730e302191aebbaae2b14aded5f332a9,13081.423286267012,4853212,7450176
0x3cf9b9a32ca176c73c8c1dceb228f6630b86b508,13080.368286414972,7449819,7450176
0x8ee7d9235e01e6b42345120b5d270bdb763624c7,13057.416479285508,7402574,7450176
0xa69225e45053038b9b08790be2646d358b79d4f4,13054.569336129905,5003568,7450176
0xfbf75933e01b75b154ef0669076be87f62dffae1,13051.812001330894,4045253,7450176
0x15466158693f1cde70c7968a559b45e524cd72e4,13044.8840057099,6126832,7450176
0x32ec02800cb7bec5d44b7f97148627c4df5b6c23,13034.056715302,7398854,7450176
0xd8e41dd5d5ed228f01ba8391a4ce0b0f69463531,13009.653915644001,6787580,7450176
0xf974168f4024b1dc0b5bcf41d7be86c56948bbbd,13007.634809576759,6687444,7450176
0x6a164122d5cf7c840d26e829b46dcc4ed6c0ae48,13000.454488113668,5138927,7450176
0xff9e5633a678c6c5d3c3e891511af1e0c061a598,12981.987446731999,7266676,7450176
0xc2906c3c14d89bdd7bfc22a3f6c1f375664aaaab,12941.715556127983,3268389,7450176
0x22fb236f9b1701c056abdfd295b5b633fdadf937,12937.096167880001,7386993,7450176
0x38f88754ef3d60a528bdb187795f6cb91ada7716,12885.997559000001,2043321,7450176
0x24c3235558572cff8054b5a419251d3b0d43e91b,12881.757899212496,7037188,7450176
0xd07ed350fa581314aaf29422185ddf113088ed95,12840.49670192045,7448182,7450176
0x81e0dfa0f448ac580c4d6e720d71d3db5824ea4c,12816.185302424805,5178287,7450176
0xa3c52796f5b3eeb84a1a4540c4b0a9310f8020d4,12746.799559,2042267,7450176
0x7e016b7560e3b03297116e44846e15eb17e3e978,12715,1973713,7450176
0xb4d446e8603cf22052cc4d0b6c46fb4960af0451,12710.31060983778,5435756,7450176
0x95b2eb812ce96cabc6dfd94bfcdae5192e027763,12689.19506850442,6671234,7450176
0xd60ccd514e6757b939d402956867eaa60765bc31,12681.956258128217,4278914,7450176
0x08eedf7caede30546a718c67a6ce3bafe47ad638,12615.128383,6329850,7450176
0x24b12b00d7a96cd0ddf938b5f832dc985147a2e4,12595.029710207778,5417790,7450176
0x0842b50fcbe9f8515351ef9c0e47c9a3a30fd3ef,12576.31638090778,5412664,7450176
0xff3ed6d0c66a589f2c2689bbc949a99f21b22140,12555.130000000001,5098849,7450176
0xcb3d6f40bcf01eac9111f85436b2cfc5aac1a60c,12547.837200012085,7450055,7450176
0xc0829421c1d260bd3cb3e0f06cfe2d52db2ce315,12529.076171373008,7450172,7450176
0x69c7cf66502ad85c564f8dc9609dc0c16a6b63f4,12524.828187887875,3605731,7450176
0x33de12b5cf336692c6b7cfd3aaf779425067f21c,12514.067853187584,7450176,7450176
0x3c47be471326e8391ca9bb3c93f4ff3a371566e6,12501.97458,2085232,7450176
0xeb001fb307e9b85a9f2d36163035d154edf57db5,12501.785,5697327,7450176
0x0c295c085cae9c6278df49477d29f71d78c5490d,12500.84588715747,6611613,7450176
0x38c10b90c859cbb7815692f99dae520ab5febf5e,12458.5697564,6067624,7450176
0x000000000000000000000000000000000000dead,12409.49015741171,7450086,7450176
0xa408e7e8fc70ded5c9453f401901f744df6d7b11,12347.679559,5606990,7450176
0x6d63e62bfd63494f3db69b00a280f60bf13e7897,12329.824450189048,4224727,7450176
0xf4cb644b1e3a9f8f2d157e701ec80d2a70296d64,12291.127619070534,7450129,7450176
0x2ce41ec427664971608ee87397e06e88bbe36a47,12265.034029436665,4867782,7450176
0xde6829af5e76d00f3a08f8d02e34baa6b16a8bf6,12235,4150750,7450176
0xcfbe3d32e3d8b94001b90a39be9e49cbdffa83f8,12229.811559,2041418,7450176
0x542891cffba979f9b04f498f323c712675b57240,12224.6507175,7270256,7450176
0xd88af13b88c0fc0e91eadd64178d6ac1d8944dfc,12224,2018245,7450176
0xcd6eb888e76450ef584e8b51bb73c76ffba21ff2,12211.9423498335,7081399,7450176
0xef73a2649a17cbdffdf727bbf0e2d219f8005f8b,12210.817820041535,2418479,7450176
0x1e7267fa2628d66538822fc44f0edb62b07272a4,12206.80780440366,7205957,7450176
0x88de80e477639e9698b1489fc0d7f2f4806e801a,12201.45975601771,7072722,7450176
0x807dc01d44407d3efa0171f6de39076a27f20338,12189.389786628612,2005629,7450176
0xbcf8cf9055ee8f904d0d8ce0e8ee0bf6d4a58633,12177.866608789414,6896451,7450176
0x1aba5198c90cac455d1d4e37d39bad0a91d41119,12176.49493018413,6703866,7450176
0xfda25001a92fea5b9df89d8979b3cca016ed250f,12106.19335775,5764981,7450176
0x299bf2ed3f500deca7714ee91311ebb824e7ecff,12105.439326743157,7416502,7450176
0xa8672c64dfc78b04b3f3dfbbdcb94b2365dd6e1c,12103.569191064551,7448221,7450176
0xabcde9b760dfb155b3110b527454da2007196de6,12099.997072999999,7308311,7450176
0xd3ba32dd207db75f535001fac749c925423d8a6f,12073.14386299858,5575822,7450176
0x122f5734320540c42785e48d314d0841abde2ea4,12068.64555728948,6318668,7450176
0x6f79d451cea6499ac0cf30a24280194a8f11f688,12052.529999999999,5208676,7450176
0xc808925bacc99964abe38b52152b73c6c1531d10,12009.9078928,6744913,7450176
0x03b51bf1e67f976107ce9446f5694ca1685e6c5a,12006.888665280001,2041303,7450176
0x2940794bf6ffa72fbac11539954709d73689a8f9,12005.881653193537,6788968,7450176
0x31fc4616ab86a2eb61eb8189abbdbffae23a5fcf,12001.49436494,2041088,7450176
0x09cf91d5e137cf047eb9e0551ceb18239b46d3dd,12000.431365667815,6833437,7450176
0xd2745df964a5241d20ae692ed1fe20391ba62a1b,12000.01,7415058,7450176
0xe1e0e00502d6a1aa71fe8837f397a8d6be53321c,12000.001,4114790,7450176
0x0e6dfd553b2e873d2aec15bd5fbb3f8472d8d394,12000,0,7450176
0x1e428604b3db342c84792e369cd8b91d7075027d,12000,6990796,7450176
0xe4e48ee538c088c0430c840baf55eaed6a256227,11999.556759174027,7368889,7450176
0x008024771614f4290696b63ba3dd3a1ceb34d4d9,11916.025791109212,7449519,7450176
0x1ad9443a38be75b2ffd191167fa6c3b13629fe13,11913.374659,2040994,7450176
0xdb91d91e813e743e549d5d912e32900ed1701e38,11889,4261533,7450176
0x37668560ee719c397af89c5849d00c3c262246a7,11876.855559000001,2039777,7450176
0xbb28374ef1ebce410f0644b64ef032c66e2ece03,11848.413621,7420472,7450176
0x3f08d9ad894f813e8e2148c160d24b353a8e74b0,11800.812771197778,7182941,7450176
0x0bdbff3ea6ceab90392c0a90c608b0a1cfcfdf55,11800.5271999698,7442856,7450176
0xd0be06d3d55fff9ad8691f14fc2bf30fdd651f8f,11798.35369,7423985,7450176
0xaf3aa7b4cecb92995cd240a849c9dae70e09186d,11781.267,92346,7450176
0x85a4f6c7c016e47d05fe8e0023d91e4b35c215ee,11780.097651999999,7417484,7450176
0xf73791db423404fa79a4cc013eef6a2b9d8685fc,11766.073806758179,7449881,7450176
0x27674977721f927f332090ef4e50d59c9f7c7f66,11742.659131999999,7261479,7450176
0x8bcbccfc6736c61fdbe6791453564ef432241b53,11740.78006599489,7093476,7450176
0xb59a226a2b8a2f2b0512baa35cc348b6b213b671,11721.349447473169,7422983,7450176
0x168ae36b4386cea14475faa41498a0ea63c67dd7,11717.218877544008,2607829,7450176
0x94e0ad4b2edf353ef83f8cd6d4709ee4155515ed,11712.757543437969,7251132,7450176
0x0ab3a78924c30101504696fe205c9c67051d9c91,11708.78001,2756457,7450176
0x63d3cecc44730b079210e14c8215910d7c9ba031,11699.785690075001,7210348,7450176
0x69e3b5d1e6847a25a1216112dfe4ce580b46f456,11698.817035104386,6778131,7450176
0x3b20fc6c5fee17150c300ad03f3185a83f0107e3,11643.575225087778,6428363,7450176
0x5f363e0ab747e02d1b3b66abb69ea53c7baf523a,11640,0,7450176
0x65e170e0cfcb1484c9c44905fa0a9209cfe889f7,11622.852592049,7381986,7450176
0xcc5e414f1e06a74e707a8fcca0438448f5353e3e,11620.569559000001,2039623,7450176
0x7d90adce222e1d67e8e07df57546f4e23e34d6e6,11616.492558999998,2039480,7450176
0xb041310fe9eed6864cedd4bee58df88eb4ed3cac,11610.662543301887,3114637,7450176
0x45cc0b6d4cd59891371d6191101e5215a6cbf643,11609.41842446,7274268,7450176
0xa00776491b80e483789e620fe81658a120ee65a5,11599.998908,5960022,7450176
0xc41657f21e9a6cec0307a2e47575f3fcb083f179,11584.225124012244,7437967,7450176
0xeaafec12b49a97795405c9c133d2b316adedb6f6,11547.838339622,5104884,7450176
0x6043e7333d842c8862537f7a61c17f2d7787f3c5,11539.848119713477,5421051,7450176
0x7b1ee0371f62904afebea06ba3bbc00810f64281,11527.062279625,6806083,7450176
0xcf3c96b0f299208b085fd3746ffb9a6fe5482523,11525.296389465399,6066914,7450176
0x240575a32c0b7053ffff01ca7276038c0e28bc01,11519.99,6326964,7450176
0x999d5f1fcfcc36a840dd726709bcf38b6b20229c,11495.760694794,4645284,7450176
0x4a16ecf42d72528264b8313b604493eafef5d845,11479.064688357032,6445534,7450176
0x7884de5548ff9125e63f4761ffa366add6aa53de,11400.971259999998,7035776,7450176
0xcf212797e548fa12fd674f5bd1a2b36f60127b12,11377.09727,5963763,7450176
0xdf9191889649c442836ef55de5036a7b694115b6,11371.001874183656,6326942,7450176
0xf738ed0a9d66e5e4d11ddd36772dcf65d72ac7ea,11356.492275801498,7282929,7450176
0x32b0ccd7fd17f2a03fd0346378e750fe1c5e2194,11298.828425000002,6462173,7450176
0xef0645c2946a57918f2660190a7a9c87ca464c26,11296.461361322738,7040472,7450176
0xc3fca37d2c094140bada90cbe4b0c8b2fb25dedb,11240.38341469309,7370663,7450176
0xedc34a4dcbe446e8bdf278af0df48930622ee2de,11219.784092903066,2418486,7450176
0xf6230e7e98d2bbebf96d14888020e9c3e8c27d69,11218.092079678032,7450170,7450176
0x40252ea72d9e6fc59f14bbd33a9e2859d138afb3,11202.142730415555,6493808,7450176
0xb7e9c5876f5c61c53f4407a4d31a6b632296dbcd,11150,6911890,7450176
0xcbb818779f3446522c323266623d15ad7e0544f0,11128.649435793,5042206,7450176
0x40ec3db42f1852f4930172064a0fa58756b6dbb5,11128.230000000001,7186927,7450176
0x4a985eb03a55dea05bc471d6e6811a6bccea7ece,11111.999990007778,5418635,7450176
0x21786202e5a25e5cca759939c7d56d428dbee352,11103.99703011,4113556,7450176
0x0575b2af74b0f27ff165e310ce1527c49beb5c7c,11098.999811,7303758,7450176
0xad3cbaa752c8a5267785992cf47723b992b33dd2,11060.564392615779,6894984,7450176
0x05a479d8b3c72821d41a9c802a492a832582d2c8,11055.271363939999,2071613,7450176
0x969c4090c0f79cd5e5153e5eff93b5c9e9746662,11027.857361216136,7412997,7450176
0xb92db40e7e619386701bff921353647870ee405b,11019.10528280618,5384858,7450176
0x1912b29033ef98668cacc3a8dd9f54e1825a09f1,11019.0572096,7390359,7450176
0x1395c7153b531d3b2d53834cf3aee70b919f6fd4,11017.207559,2039362,7450176
0xd821a193b7e97adc2ff3d3d72705d172d36856e5,11004.91696266,2037698,7450176
0x8f55137ad2977759287507fc7be22bd4db7c9ddf,11000.566502046851,6143309,7450176
0x0a0fed0ff3495fe93749cde2b692b7e217dc739c,10999.99998295,7444185,7450176
0x3b5a7bf238b0d4f5f1c3537ca2e08714cca4e040,10981.247210847567,7369431,7450176
0x7bd294c6c8ef2dac5cade78e7b1a5f6944143e78,10976.258819275556,5423512,7450176
0x00311c3e2d2e60fe50df22aca488b170b6cad337,10969.167067432048,6144010,7450176
0x217b326cc8d89b5451a5e83fbb0d32554914e50b,10949.081062309999,7367271,7450176
0x70590e03f2ea2f4eecbbbb1e7aaffa782028bf3e,10949.021601,7443770,7450176
0x9c19b0497997fe9e75862688a295168070456951,10931.246936383228,7450031,7450176
0xe2b2163d27fd2dbb3a7626940f5f3b7ece6d0d2c,10892.21,5904107,7450176
0x00e18a7c74b913a4f28da74fe2c194ed4655d63e,10885.84739889375,6605720,7450176
0x066139a795282b301524500bda30341777b126cc,10879.856331529467,7325946,7450176
0x3e76a62db187aa74f63817533b306cead0e8cebe,10873.802750308574,4762140,7450176
0x7d685ab185ec504ab6fbbee625714dcd7bfe436a,10825.25143650045,7385257,7450176
0x9b2a950bf31ce49ee98285eeef107e5735abe0c5,10796.019058604395,6312451,7450176
